,BatchId,AccountId,SubscriptionId,CustomerId,ProviderId,ProductId,ProductCategory,ChannelId,Amount,Value,PricingStrategy,ClientProfile,TrasactionCategory,hour,FraudResult_cat_model_cft,FraudResult_cat_model_full_cft
8412,62910,4841,3829,1976,4,6,2,2,-20.0,20,2,0,1,20,0.0,0.0
8413,47647,1598,4118,1976,6,3,0,3,1200.0,1200,2,4,2,20,0.0,0.0
8414,136184,4370,4537,4827,6,3,0,3,500.0,500,2,3,2,20,0.0,0.0
8415,33111,4841,3829,1976,4,6,2,2,-60.0,60,2,0,3,20,0.0,0.0
8416,66112,4841,3829,4827,4,6,2,2,-25.0,25,2,0,1,20,0.0,0.0
8417,34681,4430,866,4888,6,3,0,3,5000.0,5000,2,1,3,20,0.0,0.0
8418,93450,4841,3829,4888,4,6,2,2,-250.0,250,2,0,1,20,0.0,0.0
8419,101801,3802,854,4245,5,15,2,3,10000.0,10000,2,1,2,20,0.0,0.0
8420,112475,2283,3066,2696,5,3,0,3,500.0,500,4,1,1,20,0.0,0.0
8421,33850,4841,3829,2696,4,6,2,2,-25.0,25,2,0,1,20,0.0,0.0
8422,46425,3759,3885,4202,6,21,8,3,5000.0,5750,2,0,2,20,0.0,0.0
8423,73678,4841,3829,4202,4,6,2,2,-622.0,622,2,0,1,20,0.0,0.0
8424,49442,1598,4118,1976,6,3,0,3,1000.0,1000,2,4,1,20,0.0,0.0
8425,5690,4841,3829,1976,4,6,2,2,-50.0,50,2,0,2,20,0.0,0.0
8426,116086,3694,2374,4136,5,15,2,3,2500.0,2500,2,4,3,20,0.0,0.0
8427,4411,3694,2374,4136,6,3,0,3,2100.0,2100,2,4,3,20,0.0,0.0
8428,62778,4841,3829,4136,4,6,2,2,-105.0,105,2,0,1,20,0.0,0.0
8429,134231,4840,3829,4136,4,6,2,2,-1000.0,1000,2,4,1,20,0.0,0.0
8430,89274,1598,4118,1976,6,1,0,3,2000.0,2000,2,4,3,20,0.0,0.0
8431,2579,2021,3361,2422,1,15,2,3,500.0,500,2,3,1,20,0.0,0.0
8432,119236,4841,3829,1976,4,6,2,2,-100.0,100,2,0,3,20,0.0,0.0
8433,76686,2021,3361,2422,6,3,0,3,628.0,628,2,3,3,21,0.0,0.0
8434,106301,4841,3829,2422,4,6,2,2,-25.0,25,2,0,3,21,0.0,0.0
8435,117844,3802,854,4245,6,3,0,3,10000.0,10000,2,1,2,21,0.0,0.0
8436,61576,4841,3829,4245,4,6,2,2,-5000.0,5000,2,0,1,21,0.0,0.0
8437,73752,1494,3812,1864,6,3,0,3,10000.0,10000,2,3,3,21,0.0,0.0
8438,33524,4841,3829,1864,4,6,2,2,-5000.0,5000,2,0,1,21,0.0,0.0
8439,77548,1598,4118,1976,6,3,0,3,1000.0,1000,2,4,3,21,0.0,0.0
8440,89019,4841,3829,1976,4,6,2,2,-50.0,50,2,0,3,21,0.0,0.0
8441,71539,4670,3642,5138,6,3,0,3,1000.0,1000,2,2,1,21,0.0,0.0
8442,106790,4841,3829,5138,4,6,2,2,-50.0,50,2,0,2,21,0.0,0.0
8443,61499,4670,3642,5138,6,3,0,3,1000.0,1000,2,2,1,21,0.0,0.0
8444,123894,476,2272,806,6,10,0,3,10000.0,10000,2,1,2,21,0.0,0.0
8445,100472,4841,3829,5138,4,6,2,2,-50.0,50,2,0,2,21,0.0,0.0
8446,120101,4841,3829,806,4,6,2,2,-5000.0,5000,2,0,2,21,0.0,0.0
8447,94387,1494,3812,1864,6,3,0,3,5000.0,5000,2,3,1,21,0.0,0.0
8448,26848,432,759,761,5,21,8,3,10000.0,11200,2,4,1,21,0.0,0.0
8449,42793,4841,3829,761,4,6,2,2,-5000.0,5000,2,0,1,21,0.0,0.0
8450,27808,1598,4118,1976,6,10,0,3,2000.0,2000,2,4,3,21,0.0,0.0
8451,65462,4841,3829,1976,4,6,2,2,-40.0,40,2,0,3,21,0.0,0.0
8452,116108,4113,3467,4565,6,10,0,3,10000.0,10000,2,1,1,21,0.0,0.0
8453,59485,4841,3829,4565,4,6,2,2,-5000.0,5000,2,0,3,21,0.0,0.0
8454,92792,4113,3467,4565,6,10,0,3,5043.0,5043,2,1,1,21,0.0,0.0
8455,49417,4352,2937,4809,5,3,0,3,10000.0,10000,4,2,2,21,0.0,0.0
8456,79874,4841,3829,4809,4,6,2,2,-5000.0,5000,2,0,1,21,0.0,0.0
8457,87458,3761,4563,4204,5,21,8,3,10000.0,11200,2,0,2,21,0.0,0.0
8458,62248,3761,4563,4204,5,21,8,3,10000.0,11200,2,0,3,21,0.0,0.0
8459,95974,721,4517,1064,5,15,2,3,5000.0,5000,2,4,2,21,0.0,0.0
8460,111271,721,4517,1064,5,15,2,3,5000.0,5000,2,4,2,21,0.0,0.0
8461,105938,2436,1666,2852,6,3,0,3,2000.0,2000,2,3,1,21,0.0,0.0
8462,81604,721,4517,1064,6,10,0,3,10000.0,10000,2,4,3,21,0.0,0.0
8463,19677,4841,3829,1064,4,6,2,2,-5000.0,5000,2,0,1,21,0.0,0.0
8464,135015,4841,3829,2852,4,6,2,2,-100.0,100,2,0,2,21,0.0,0.0
8465,30042,721,4517,1064,6,10,0,3,5000.0,5000,2,4,2,21,0.0,0.0
8466,94462,4384,2239,4841,5,15,2,3,10000.0,10000,2,0,3,21,0.0,0.0
8467,34790,1447,440,1815,5,3,0,3,5000.0,5000,4,1,2,21,0.0,0.0
8468,135375,4841,3829,1815,4,6,2,2,-250.0,250,2,0,1,21,0.0,0.0
8469,51280,1822,944,2213,3,10,0,3,10000.0,10000,1,0,3,21,0.0,0.0
8470,62668,4841,3829,2213,4,6,2,2,-5000.0,5000,2,0,1,21,0.0,0.0
8471,78364,1822,944,2213,3,3,0,3,10000.0,10000,1,0,3,21,0.0,0.0
8472,133748,1903,3947,2297,6,3,0,3,1000.0,1000,2,1,1,21,0.0,0.0
8473,32927,4841,3829,2213,4,6,2,2,-5000.0,5000,2,0,3,21,0.0,0.0
8474,118893,1822,944,2213,3,21,8,3,10000.0,11200,1,0,3,21,0.0,0.0
8475,34134,4841,3829,2213,4,6,2,2,-5000.0,5000,2,0,1,21,0.0,0.0
8476,68348,3809,4505,4252,3,3,0,3,10000.0,10000,1,2,1,21,0.0,0.0
8477,28402,4841,3829,4252,4,6,2,2,-5000.0,5000,2,0,2,21,0.0,0.0
8478,72246,1822,944,2213,3,13,8,3,10000.0,11200,1,0,2,21,0.0,0.0
8479,39631,3809,4505,4252,6,14,2,3,5250.0,5250,2,2,2,21,0.0,0.0
8480,123591,4841,3829,2213,4,6,2,2,-5000.0,5000,2,0,3,21,0.0,0.0
8481,99129,3274,665,3703,5,15,2,3,6500.0,6500,2,1,1,21,0.0,0.0
8482,66395,2237,872,2649,3,10,0,3,10000.0,10000,1,2,3,21,0.0,0.0
8483,129390,4841,3829,2649,4,6,2,2,-5000.0,5000,2,0,3,21,0.0,0.0
8484,111654,2237,872,2649,3,3,0,3,10000.0,10000,1,2,3,21,0.0,0.0
8485,27067,405,4307,734,5,15,2,3,5000.0,5000,2,4,1,21,0.0,0.0
8486,48752,3274,665,3703,6,1,0,3,4500.0,4500,2,1,2,21,0.0,0.0
8487,110340,4841,3829,3703,4,6,2,2,-225.0,225,2,0,1,21,0.0,0.0
8488,73723,4841,3829,2649,4,6,2,2,-5000.0,5000,2,0,2,21,0.0,0.0
8489,118186,2237,872,2649,3,13,8,3,10000.0,11200,1,2,1,21,0.0,0.0
8490,20516,405,4307,734,5,15,2,3,5000.0,5000,2,4,3,21,0.0,0.0
8491,50395,4841,3829,2649,4,6,2,2,-5000.0,5000,2,0,1,21,0.0,0.0
8492,87853,2237,872,2649,3,21,8,3,10000.0,11200,1,2,2,21,0.0,0.0
8493,121890,4841,3829,2649,4,6,2,2,-5000.0,5000,2,0,2,21,0.0,0.0
8494,130332,405,4307,734,6,10,0,3,10000.0,10000,2,4,3,21,0.0,0.0
8495,64395,4841,3829,734,4,6,2,2,-5000.0,5000,2,0,2,21,0.0,0.0
8496,24023,1873,2964,2266,6,4,0,3,5000.0,5000,2,1,2,21,0.0,0.0
8497,20895,4841,3829,2266,4,6,2,2,-250.0,250,2,0,2,21,0.0,0.0
8498,21448,405,4307,734,6,10,0,3,5000.0,5000,2,4,1,21,0.0,0.0
8499,59035,3949,2349,4398,5,15,2,3,2000.0,2000,2,1,3,22,0.0,0.0
8500,10594,759,1904,1104,3,10,0,3,10000.0,10000,1,0,2,22,0.0,0.0
8501,27936,4841,3829,1104,4,6,2,2,-5000.0,5000,2,0,1,22,0.0,0.0
8502,24683,4840,3829,1104,4,6,2,2,-1000.0,1000,2,4,2,22,0.0,0.0
8503,34453,759,1904,1104,3,13,8,3,10000.0,11200,1,0,3,22,0.0,0.0
8504,117656,4841,3829,1104,4,6,2,2,-5000.0,5000,2,0,2,22,0.0,0.0
8505,102249,3949,2349,4398,6,4,0,3,1000.0,1000,2,1,2,22,0.0,0.0
8506,116508,4841,3829,4398,4,6,2,2,-50.0,50,2,0,1,22,0.0,0.0
8507,119149,759,1904,1104,3,21,8,3,10000.0,11200,1,0,2,22,0.0,0.0
8508,68714,4840,3829,4398,4,6,2,2,-1000.0,1000,2,4,2,22,0.0,0.0
8509,126574,4841,3829,1104,4,6,2,2,-5000.0,5000,2,0,1,22,0.0,0.0
8510,44400,759,1904,1104,3,3,0,3,10000.0,10000,1,0,3,22,0.0,0.0
8511,109897,4841,3829,1104,4,6,2,2,-5000.0,5000,2,0,2,22,0.0,0.0
8512,46668,3364,516,3797,5,15,2,3,1000.0,1000,2,0,2,22,0.0,0.0
8513,7931,4377,1781,4834,3,10,0,3,10000.0,10000,1,4,2,22,0.0,0.0
8514,87969,2516,2489,2932,5,3,0,3,2000.0,2000,4,3,1,22,0.0,0.0
8515,60630,4841,3829,4834,4,6,2,2,-5000.0,5000,2,0,3,22,0.0,0.0
8516,72043,4841,3829,2932,4,6,2,2,-100.0,100,2,0,2,22,0.0,0.0
8517,36002,4377,1781,4834,3,3,0,3,10000.0,10000,1,4,1,22,0.0,0.0
8518,4814,2002,2611,2401,5,15,2,3,5000.0,5000,2,1,1,22,0.0,0.0
8519,4814,2002,2611,2401,5,15,2,3,5000.0,5000,2,1,1,22,0.0,0.0
8520,118579,4841,3829,4834,4,6,2,2,-5000.0,5000,2,0,2,22,0.0,0.0
8521,33514,4377,1781,4834,3,13,8,3,10000.0,11200,1,4,1,22,0.0,0.0
8522,66780,4841,3829,4834,4,6,2,2,-5000.0,5000,2,0,2,22,0.0,0.0
8523,110797,4377,1781,4834,3,22,8,3,10000.0,11200,1,4,2,22,0.0,0.0
8524,80657,4841,3829,4834,4,6,2,2,-5000.0,5000,2,0,1,22,0.0,0.0
8525,130445,2002,2611,2401,5,15,2,3,5000.0,5000,2,1,1,22,0.0,0.0
8526,44006,2002,2611,2401,6,10,0,3,10000.0,10000,2,1,2,22,0.0,0.0
8527,85346,4841,3829,2401,4,6,2,2,-5000.0,5000,2,0,3,22,0.0,0.0
8528,84468,2002,2611,2401,6,10,0,3,5000.0,5000,2,1,3,22,0.0,0.0
8529,114815,3089,4119,3515,6,3,0,3,1961.0,1961,2,4,3,22,0.0,0.0
8530,24060,3089,4119,3515,5,15,2,3,10000.0,10000,2,4,2,22,0.0,0.0
8531,73573,3089,4119,3515,6,10,0,3,10000.0,10000,2,4,1,22,0.0,0.0
8532,92459,4841,3829,3515,4,6,2,2,-5000.0,5000,2,0,3,22,0.0,0.0
8533,21700,2470,364,2886,5,15,2,3,5000.0,5000,2,0,1,22,0.0,0.0
8534,52060,231,3603,556,6,4,0,3,1000.0,1000,2,4,1,22,0.0,0.0
8535,327,2470,364,2886,5,15,2,3,5000.0,5000,2,0,2,22,0.0,0.0
8536,121365,2470,364,2886,6,10,0,3,10000.0,10000,2,0,3,22,0.0,0.0
8537,78082,4841,3829,2886,4,6,2,2,-5000.0,5000,2,0,2,22,0.0,0.0
8538,53109,2470,364,2886,6,10,0,3,5000.0,5000,2,0,3,22,0.0,0.0
8539,64164,388,2663,718,6,1,0,3,4500.0,4500,2,4,1,22,0.0,0.0
8540,72669,4841,3829,718,4,6,2,2,-225.0,225,2,0,2,22,0.0,0.0
8541,7350,1057,2437,1410,5,15,2,3,5000.0,5000,2,4,2,22,0.0,0.0
8542,26822,4495,3163,4956,5,15,2,3,2000.0,2000,2,0,3,22,0.0,0.0
8543,16279,3089,4119,3515,6,3,0,3,3040.0,3040,2,4,2,23,0.0,0.0
8544,133832,3394,555,3828,5,15,2,3,10000.0,10000,2,0,2,1,0.0,0.0
8545,119329,2430,3946,2845,6,3,0,3,5000.0,5000,2,4,1,2,0.0,0.0
8546,70874,3866,4093,4312,5,1,0,3,2000.0,2000,4,0,2,2,0.0,0.0
8547,105593,4841,3829,4312,4,6,2,2,-100.0,100,2,0,1,2,0.0,0.0
8548,21052,4255,3152,4708,5,15,2,3,20000.0,20000,2,0,2,2,0.0,0.0
8549,135720,4255,3152,4708,6,14,2,3,4220.0,4220,2,0,2,2,0.0,0.0
8550,62712,10,4346,4708,4,3,0,5,-5000.0,5000,4,0,2,2,0.0,0.0
8551,69726,3569,2789,4007,1,15,2,3,20000.0,20000,2,1,1,2,0.0,0.0
8552,132624,4438,2137,4896,5,1,0,3,10000.0,10000,4,2,3,2,0.0,0.0
8553,95553,4841,3829,4896,4,6,2,2,-5000.0,5000,2,0,3,2,0.0,0.0
8554,136155,1518,3931,1889,6,3,0,3,10000.0,10000,2,0,2,3,0.0,0.0
8555,71211,3759,3885,4202,6,21,8,3,40000.0,43200,2,0,2,3,0.0,0.0
8556,90987,2894,2970,3317,5,15,2,3,10000.0,10000,2,1,3,3,0.0,0.0
8557,49598,323,4674,652,6,10,0,3,1500.0,1500,2,1,1,3,0.0,0.0
8558,127252,1830,3578,2221,6,22,8,3,10000.0,11200,2,2,3,3,0.0,0.0
8559,35523,1949,548,2343,6,4,0,3,1000.0,1000,2,2,3,3,0.0,0.0
8560,87354,1398,4444,1762,6,1,0,3,800.0,800,2,2,2,3,0.0,0.0
8561,2266,2547,3859,2963,5,3,0,3,10000.0,10000,4,0,3,3,0.0,0.0
8562,121863,4841,3829,2963,4,6,2,2,-5000.0,5000,2,0,3,4,0.0,0.0
8563,91029,2198,3834,2607,6,3,0,3,1000.0,1000,2,0,2,4,0.0,0.0
8564,123447,1152,1711,1509,1,3,0,3,10000.0,10000,4,3,2,4,0.0,0.0
8565,44430,4841,3829,2607,4,6,2,2,-50.0,50,2,0,3,4,0.0,0.0
8566,78645,4841,3829,1509,4,6,2,2,-5000.0,5000,2,0,3,4,0.0,0.0
8567,70389,1152,1711,1509,6,3,0,3,5000.0,5000,2,3,3,4,0.0,0.0
8568,109804,1152,1711,1509,6,3,0,3,5000.0,5000,2,3,3,4,0.0,0.0
8569,53611,2523,224,2939,5,10,0,3,20000.0,20000,4,0,1,4,0.0,0.0
8570,82343,3710,1340,4152,5,10,0,3,10000.0,10000,4,1,2,4,0.0,0.0
8571,99517,4841,3829,4152,4,6,2,2,-5000.0,5000,2,0,3,4,0.0,0.0
8572,9551,4841,3829,2939,4,6,2,2,-5000.0,5000,2,0,3,4,0.0,0.0
8573,112024,2198,3834,2607,6,3,0,3,1000.0,1000,2,0,1,4,0.0,0.0
8574,106611,3710,1340,4152,6,14,2,3,3251.0,3251,2,1,3,4,0.0,0.0
8575,4861,4841,3829,2607,4,6,2,2,-25.0,25,2,0,1,4,0.0,0.0
8576,27322,3710,1340,4152,6,14,2,3,560.0,560,2,1,3,4,0.0,0.0
8577,84152,4699,2849,5167,1,3,0,3,10000.0,10000,4,3,1,4,0.0,0.0
8578,83746,4841,3829,5167,4,6,2,2,-5000.0,5000,2,0,3,4,0.0,0.0
8579,26360,3710,1340,4152,6,14,2,3,560.0,560,2,1,2,4,0.0,0.0
8580,62005,4840,3829,5167,4,6,2,2,-1000.0,1000,2,4,1,4,0.0,0.0
8581,123335,4699,2849,5167,6,3,0,3,6000.0,6000,2,3,2,4,0.0,0.0
8582,121055,3710,1340,4152,6,14,2,3,558.0,558,2,1,3,4,0.0,0.0
8583,89605,1386,492,1750,6,10,0,3,1200.0,1200,2,2,2,4,0.0,0.0
8584,42911,4841,3829,1750,4,6,2,2,-24.0,24,2,0,3,4,0.0,0.0
8585,61639,2141,4576,2546,1,15,2,3,5000.0,5000,2,4,2,4,0.0,0.0
8586,73151,2395,1403,2809,6,3,0,3,500.0,500,2,3,3,4,0.0,0.0
8587,69457,846,3540,1192,1,10,0,3,7000.0,7000,4,3,3,4,0.0,0.0
8588,46209,1949,548,2343,6,3,0,3,1000.0,1000,2,2,1,4,0.0,0.0
8589,87467,4841,3829,2809,4,6,2,2,-25.0,25,2,0,3,4,0.0,0.0
8590,104830,240,4496,565,1,3,0,3,10000.0,10000,4,3,1,4,0.0,0.0
8591,33264,4841,3829,1192,4,6,2,2,-140.0,140,2,0,3,4,0.0,0.0
8592,17181,2141,4576,2546,6,3,0,3,5000.0,5000,2,4,2,4,0.0,0.0
8593,35420,4841,3829,2343,4,6,2,2,-50.0,50,2,0,3,4,0.0,0.0
8594,97553,2994,2955,3419,5,3,0,3,2000.0,2000,4,1,1,4,0.0,0.0
8595,86538,4841,3829,2546,4,6,2,2,-250.0,250,2,0,2,4,0.0,0.0
8596,82316,4841,3829,565,4,6,2,2,-5000.0,5000,2,0,1,4,0.0,0.0
8597,71650,4840,3829,565,4,6,2,2,-1000.0,1000,2,4,3,4,0.0,0.0
8598,134881,4841,3829,3419,4,6,2,2,-100.0,100,2,0,1,4,0.0,0.0
8599,44217,240,4496,565,6,3,0,3,6000.0,6000,2,3,3,4,0.0,0.0
8600,112084,4779,2772,5248,5,1,0,3,10000.0,10000,4,0,3,4,0.0,0.0
8601,45345,4841,3829,5248,4,6,2,2,-5000.0,5000,2,0,3,4,0.0,0.0
8602,18513,2994,2955,3419,5,1,0,3,2000.0,2000,4,1,2,4,0.0,0.0
8603,124898,4841,3829,3419,4,6,2,2,-100.0,100,2,0,3,4,0.0,0.0
8604,61170,4097,395,4547,1,3,0,3,10000.0,10000,4,4,3,4,0.0,0.0
8605,22421,4841,3829,4547,4,6,2,2,-5000.0,5000,2,0,3,4,0.0,0.0
8606,103151,4097,395,4547,6,3,0,3,5000.0,5000,2,4,1,4,0.0,0.0
8607,70891,3432,841,3867,6,3,0,3,1500.0,1500,2,1,1,4,0.0,0.0
8608,126086,4841,3829,3867,4,6,2,2,-75.0,75,2,0,1,4,0.0,0.0
8609,37675,3447,4352,3882,6,3,0,3,1200.0,1200,2,1,3,4,0.0,0.0
8610,50947,4841,3829,3882,4,6,2,2,-60.0,60,2,0,1,4,0.0,0.0
8611,35564,131,1206,453,1,3,0,3,10000.0,10000,4,1,2,4,0.0,0.0
8612,49879,2990,216,3415,5,15,2,3,10000.0,10000,2,1,2,4,0.0,0.0
8613,64699,4841,3829,453,4,6,2,2,-5000.0,5000,2,0,3,4,0.0,0.0
8614,82880,3781,2221,4224,6,3,0,3,1500.0,1500,2,3,3,4,0.0,0.0
8615,6419,4841,3829,4224,4,6,2,2,-75.0,75,2,0,1,4,0.0,0.0
8616,92241,3483,4804,3919,5,19,7,3,12000.0,12000,2,4,1,4,0.0,0.0
8617,59334,3925,351,4371,5,15,2,3,7000.0,7000,2,3,3,4,0.0,0.0
8618,66688,2813,623,3235,5,19,7,3,3500.0,3500,2,4,3,4,0.0,0.0
8619,11211,131,1206,453,6,3,0,3,5000.0,5000,2,1,3,4,0.0,0.0
8620,126700,4841,3829,3919,4,6,2,2,-5000.0,5000,2,0,1,4,0.0,0.0
8621,11387,4841,3829,3235,4,6,2,2,-70.0,70,2,0,3,4,0.0,0.0
8622,34532,538,4293,873,1,15,2,3,10000.0,10000,2,4,1,4,0.0,0.0
8623,27800,538,4293,873,6,3,0,3,10000.0,10000,2,4,1,4,0.0,0.0
8624,75421,4841,3829,873,4,6,2,2,-5000.0,5000,2,0,3,4,0.0,0.0
8625,69487,1746,136,2135,1,10,0,3,10000.0,10000,4,3,1,4,0.0,0.0
8626,35384,1949,548,2343,6,21,8,3,5000.0,5750,2,2,2,4,0.0,0.0
8627,75148,4841,3829,2343,4,6,2,2,-622.0,622,2,0,3,4,0.0,0.0
8628,132228,4841,3829,2135,4,6,2,2,-5000.0,5000,2,0,2,4,0.0,0.0
8629,97274,1334,871,1697,1,3,0,3,10000.0,10000,4,4,3,4,0.0,0.0
8630,92993,4841,3829,1697,4,6,2,2,-5000.0,5000,2,0,2,4,0.0,0.0
8631,76530,60,226,379,1,1,0,3,10000.0,10000,4,1,3,4,0.0,0.0
8632,77818,3432,841,3867,6,10,0,3,1000.0,1000,2,1,1,4,0.0,0.0
8633,70633,4841,3829,3867,4,6,2,2,-20.0,20,2,0,1,4,0.0,0.0
8634,110206,4841,3829,379,4,6,2,2,-5000.0,5000,2,0,2,4,0.0,0.0
8635,76532,1334,871,1697,1,1,0,3,10000.0,10000,4,4,1,4,0.0,0.0
8636,92377,4841,3829,1697,4,6,2,2,-5000.0,5000,2,0,2,4,0.0,0.0
8637,899,1334,871,1697,6,3,0,3,5000.0,5000,2,4,1,4,0.0,0.0
8638,113386,1334,871,1697,6,3,0,3,5000.0,5000,2,4,2,4,0.0,0.0
8639,77549,3873,4023,4319,6,3,0,3,1000.0,1000,2,0,2,4,0.0,0.0
8640,71705,4841,3829,4319,4,6,2,2,-50.0,50,2,0,2,4,0.0,0.0
8641,14012,1914,2719,2308,5,3,0,3,5000.0,5000,4,2,3,4,0.0,0.0
8642,2723,4841,3829,2308,4,6,2,2,-250.0,250,2,0,2,4,0.0,0.0
8643,135980,2335,2974,2750,5,3,0,3,3000.0,3000,4,1,2,4,0.0,0.0
8644,85814,2886,1593,3309,5,15,2,3,10000.0,10000,2,0,2,4,0.0,0.0
8645,21429,4841,3829,2750,4,6,2,2,-150.0,150,2,0,2,4,0.0,0.0
8646,33265,4370,4537,4827,6,3,0,3,551.0,551,2,3,2,4,0.0,0.0
8647,118759,1121,1404,1478,1,3,0,3,10000.0,10000,4,3,1,4,0.0,0.0
8648,83964,4841,3829,1478,4,6,2,2,-5000.0,5000,2,0,2,4,0.0,0.0
8649,87664,4840,3829,1478,4,6,2,2,-1000.0,1000,2,4,1,4,0.0,0.0
8650,87069,1121,1404,1478,6,3,0,3,6000.0,6000,2,3,1,5,0.0,0.0
8651,83723,4593,3866,5057,5,3,0,3,1000.0,1000,4,4,3,5,0.0,0.0
8652,53524,4841,3829,5057,4,6,2,2,-50.0,50,2,0,1,5,0.0,0.0
8653,18952,3944,3009,4392,6,10,0,3,5200.0,5200,2,3,3,5,0.0,0.0
8654,30134,1708,3760,2093,1,15,2,3,20000.0,20000,2,2,3,5,0.0,0.0
8655,98340,3761,4563,4204,5,15,2,3,11000.0,11000,2,0,2,5,0.0,0.0
8656,69481,4670,3642,5138,6,10,0,3,10000.0,10000,2,2,3,5,0.0,0.0
8657,108412,4841,3829,5138,4,6,2,2,-5000.0,5000,2,0,3,5,0.0,0.0
8658,103017,3761,4563,4204,5,15,2,3,3600.0,3600,2,0,2,5,0.0,0.0
8659,99603,1708,3760,2093,6,3,0,3,10000.0,10000,2,2,3,5,0.0,0.0
8660,10267,4841,3829,2093,4,6,2,2,-5000.0,5000,2,0,2,5,0.0,0.0
8661,66749,2547,3859,2963,6,1,0,3,2000.0,2000,2,0,2,5,0.0,0.0
8662,114327,1708,3760,2093,6,10,0,3,15000.0,15000,2,2,1,5,0.0,0.0
8663,46070,4670,3642,5138,6,3,0,3,10000.0,10000,2,2,3,5,0.0,0.0
8664,28124,4841,3829,2093,4,6,2,2,-5000.0,5000,2,0,3,5,0.0,0.0
8665,129347,4841,3829,5138,4,6,2,2,-5000.0,5000,2,0,2,5,0.0,0.0
8666,132017,2547,3859,2963,6,1,0,3,2000.0,2000,2,0,3,5,0.0,0.0
8667,79603,1708,3760,2093,6,3,0,3,5000.0,5000,2,2,1,5,0.0,0.0
8668,72497,3432,841,3867,6,3,0,3,3000.0,3000,2,1,3,5,0.0,0.0
8669,109544,4841,3829,3867,4,6,2,2,-150.0,150,2,0,2,5,0.0,0.0
8670,44398,3478,861,3914,5,3,0,3,1000.0,1000,4,4,1,5,0.0,0.0
8671,69336,4841,3829,3914,4,6,2,2,-50.0,50,2,0,2,5,0.0,0.0
8672,14911,4135,2666,4587,5,3,0,3,1000.0,1000,4,1,3,5,0.0,0.0
8673,35364,2547,3859,2963,5,10,0,3,10000.0,10000,4,0,1,5,0.0,0.0
8674,53257,4841,3829,2963,4,6,2,2,-5000.0,5000,2,0,2,5,0.0,0.0
8675,74055,4841,3829,4587,4,6,2,2,-50.0,50,2,0,3,5,0.0,0.0
8676,79637,4734,2116,5203,5,10,0,3,10000.0,10000,4,1,3,5,0.0,0.0
8677,105541,4841,3829,5203,4,6,2,2,-5000.0,5000,2,0,1,5,0.0,0.0
8678,57703,4734,2116,5203,5,3,0,3,10000.0,10000,4,1,2,5,0.0,0.0
8679,92114,893,1672,1242,1,15,2,3,20000.0,20000,2,2,2,5,0.0,0.0
8680,70091,1652,3748,2032,5,10,0,3,10000.0,10000,4,2,1,5,0.0,0.0
8681,112547,893,1672,1242,6,3,0,3,10000.0,10000,2,2,3,5,0.0,0.0
8682,88109,4841,3829,5203,4,6,2,2,-5000.0,5000,2,0,2,5,0.0,0.0
8683,120633,4841,3829,1242,4,6,2,2,-5000.0,5000,2,0,1,5,0.0,0.0
8684,72928,1652,3748,2032,5,10,0,3,10000.0,10000,4,2,3,5,0.0,0.0
8685,75584,4841,3829,2032,4,6,2,2,-5000.0,5000,2,0,1,5,0.0,0.0
8686,58543,893,1672,1242,6,10,0,3,15000.0,15000,2,2,2,5,0.0,0.0
8687,126573,4841,3829,1242,4,6,2,2,-5000.0,5000,2,0,2,5,0.0,0.0
8688,129245,893,1672,1242,6,3,0,3,5000.0,5000,2,2,1,5,0.0,0.0
8689,72382,3714,252,4156,6,3,0,3,1000.0,1000,2,0,3,5,0.0,0.0
8690,79303,2334,2591,2749,6,1,0,3,2000.0,2000,2,1,2,5,0.0,0.0
8691,85400,3228,584,3656,5,13,8,3,9000.0,10170,2,3,2,5,0.0,0.0
8692,7376,4841,3829,3656,4,6,2,2,-622.0,622,2,0,3,5,0.0,0.0
8693,27703,4841,3829,4156,4,6,2,2,-50.0,50,2,0,1,5,0.0,0.0
8694,99091,4593,3866,5057,5,3,0,3,1000.0,1000,4,4,2,5,0.0,0.0
8695,32018,3228,584,3656,6,14,2,3,445.0,445,2,3,1,5,0.0,0.0
8696,85464,4670,3642,5138,1,15,2,3,100000.0,100000,2,2,1,5,0.0,0.0
8697,60486,4841,3829,5057,4,6,2,2,-50.0,50,2,0,1,5,0.0,0.0
8698,93482,4670,3642,5138,1,15,2,3,100000.0,100000,2,2,2,5,0.0,0.0
8699,15202,3188,3777,3616,3,10,0,3,1000.0,1000,1,4,3,5,0.0,0.0
8700,93765,3925,351,4371,6,3,0,3,10000.0,10000,2,3,2,5,0.0,0.0
8701,100618,2430,3946,2845,1,15,2,3,20000.0,20000,2,4,2,5,0.0,0.0
8702,135597,476,2272,806,6,3,0,3,1000.0,1000,2,1,2,5,0.0,0.0
8703,52379,571,873,908,5,15,2,3,4200.0,4200,2,0,2,5,0.0,0.0
8704,70799,3393,4200,3827,5,3,0,3,1000.0,1000,4,3,1,5,0.0,0.0
8705,136065,2659,3327,3078,6,3,0,3,1000.0,1000,2,0,1,5,0.0,0.0
8706,26843,4841,3829,3827,4,6,2,2,-50.0,50,2,0,3,5,0.0,0.0
8707,11636,2870,2082,3292,5,3,0,3,1000.0,1000,4,0,2,5,0.0,0.0
8708,112950,2870,2082,3292,5,3,0,3,1000.0,1000,4,0,2,5,0.0,0.0
